track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo,valence
x15labsaNyRFg2TE2Xbkde,61,0.141,0.271,343320,0.685,3.92e-6,0.145,Major,0.037,168.086,0.0839
odndo3xLAIjcwOrf5IMRC9,57,0.245,0.56,299685,0.959,0.652,0.531,Major,0.0652,103.006,0.618
4l0zCSvq5J0n5ew2Al8wzo,15,0.749,0.52,190600,0.332,0,0.954,Major,0.946,77.03,0.463
TIT5HyVJ8py7gU7LW4uiYF,41,0.986,0.357,423000,0.0966,0.862,0.0885,Minor,0.0448,87.456,0.109
2zzh1icRfXNwxRYtqnyUkn,57,0.103,0.279,496573,0.472,0.874,0.063,Major,0.0295,115.13,0.135
U1OAeysY3IKV9cUOR3fton,73,0.155,0.408,294773,0.48,1.82e-5,0.0877,Major,0.0266,156.344,0.19
lK7v50d1fHSmntOwd1BQVQ,23,0.99,0.361,228667,0.0114,0.891,0.0742,Minor,0.0373,116.314,0.157
Yv8N64xKUbUmnGOxSfoA8F,30,0.995,0.395,167000,0.0274,0.897,0.165,Major,0.038,120.199,0.21
SzwRytkoXzWMBAqgoFGYN1,52,2.88e-4,0.48,227733,0.959,0.674,0.0507,Major,0.0376,172.186,0.348
yed2ouhsJxKAOx7asXiuqs,15,0.993,0.616,472827,0.128,0.0312,0.325,Minor,0.929,130.612,0.455
BFbEOTceAjhGXP8cVYDvIG,0,0.995,0.346,266605,0.0213,0.908,0.0827,Minor,0.0416,78.139,0.0327
Ds402RDl7pCap1QJ817mEP,53,0.00129,0.496,215323,0.835,0.108,0.153,Major,0.0536,132.932,0.166
rPZ6Zh8h2xYOZo1obWw8iD,42,0.689,0.587,223197,0.899,0,0.919,Major,0.92,81.151,0.266
Hx9Fi5VNm42MIiBeI0qk2D,33,0.833,0.626,57333,0.624,8.7e-6,0.909,Major,0.82,32.451,0.284
mTqphH88KozyY4uyImAoaz,24,0.795,0.658,125880,0.881,0,0.744,Minor,0.948,84.512,0.432
FkcvxLCbKkkb0jtvncKvfk,16,0.995,0.416,89280,0.0109,0.889,0.101,Minor,0.0635,84.744,0.152
gkbpv1q3TDy2MxBT0Ag746,56,0.196,0.825,225627,0.274,7.78e-4,0.0581,Minor,0.033,127.299,0.775
giafIHwPKOa3J7UcKTeRqp,25,0.908,0.0675,528547,0.034,0.944,0.0647,Major,0.0409,73.834,0.0365
s7o8n5RqJGKjpD0aCX36yG,26,0.992,0.244,115969,0.104,0.825,0.0893,Minor,0.0472,88.327,0.117
czcDYcFc4f8foafofBMUTU,41,0.881,0.572,119005,0.919,0,0.956,Major,0.915,119.82,0.177
yAAXufHBvYP9os43Bulw8Y,58,0.0291,0.709,223733,0.699,0.295,0.0673,Minor,0.0466,125.377,0.592
yr5WUfrEEcG3oU7xOiuwmP,41,0.993,0.323,393067,0.0197,0.909,0.0964,Major,0.0503,71.758,0.0859
KcEwuuV3JnllimWilQ4ZCw,49,0.00606,0.622,273467,0.59,7.02e-4,0.286,Major,0.0363,91.089,0.526
JRlOwyZFcsGqZ4T7Ew7tPA,21,0.986,0.348,322987,0.0661,0.053900000000000003,0.131,Minor,0.0397,120.448,0.219
XqXNRgtS0JTXl7pOnDYDwb,37,0.979,0.574,89867,0.0562,0.855,0.289,Major,0.0382,111.349,0.483
9cWpgwL7zsakmvrWUABKCi,69,0.427,0.623,176761,0.285,0.00278,0.189,Minor,0.0538,140.028,0.343
08BFZ0Cw5HUQwnSSNKTHEX,60,1.37e-5,0.511,252400,0.952,0.00201,0.135,Minor,0.0754,147.999,0.557
lYrvPkg1oetC1O0xYkfpWQ,59,0.473,0.616,135760,0.691,8.01e-6,0.0958,Major,0.0465,92.995,0.858
ouJcFFAW1WZ8jft7S1rtjK,56,0.92,0.551,260840,0.289,1.1e-4,0.124,Major,0.0268,108.098,0.432
13OPvGHtGefUuqDNfT4mkc,21,0.71,0.715,93440,0.513,0,0.897,Major,0.918,125.588,0.778
iRt4UxJFYRaWsNmmuPp25W,33,0.993,0.24,292600,0.0118,0.95,0.1,Major,0.0439,65.898,0.0457
BL2VZgLIGYQIHJfA8nWcZq,3,0.974,0.355,194000,0.169,1.98e-5,0.664,Major,0.0441,80.329,0.169
u9uRmeTGmNWAHAjcQLpvWR,20,0.962,0.416,228307,0.817,1.68e-6,0.974,Minor,0.892,77.61,0.435
voVKVWbZpPiOfyIvpIf8sV,35,0.988,0.307,352120,0.185,0.887,0.0854,Minor,0.0315,137.405,0.0391
Y3qipEbxvTEJvIbjaPfXXJ,20,0.906,0.6,116297,0.51,0,0.649,Major,0.91,103.555,0.571
1NqoEfD2i2xpIEfSGLkcFU,11,0.772,0.548,189400,0.892,0,0.971,Minor,0.818,86.569,0.394
Y1Wheyf5I4MhWwQqLRf6vz,48,0.741,0.553,238133,0.956,0,0.682,Major,0.915,95.153,0.282
H4SBXV3FCxQNYEtVCCj36L,56,0.041,0.534,372133,0.747,5.74e-6,0.261,Minor,0.0443,124.971,0.278
rf3tbBqlvTLIOMApx4TYM8,61,0.0499,0.683,189136,0.833,8.58e-4,0.161,Major,0.0595,136.099,0.537
Ml4jdNrjlhHWmv3AsSCZQY,23,0.978,0.496,224280,0.536,2.23e-5,0.364,Major,0.959,56.052,0.333
nHjJp7y3AhsU4Q7nvOhaQ4,23,0.802,0.432,259448,0.753,0,0.772,Major,0.941,61.468,0.298
n5AzeAX8jd46AYkO9y55gJ,11,0.846,0.619,614981,0.483,0,0.979,Major,0.943,90.713,0.565
2unfILcCpzRSPBOzwjX56k,27,0.985,0.316,492800,0.157,0.906,0.146,Major,0.0392,81.394,0.344
Mhba7oQj99DwBn0klzRK86,35,0.978,0.376,77953,0.166,0.931,0.147,Major,0.0424,125.465,0.279
0JI3qfT0b6zy3vG9hDdX8D,67,0.191,0.467,214219,0.701,0,0.0769,Major,0.0302,132.041,0.28
g85QjMXI4foxMsUdOw7D9H,52,0.899,0.257,181480,0.409,0.00293,0.109,Minor,0.0363,145.759,0.0794
GUeaVXwtzgCYIRXEaaersv,32,0.578,0.541,122973,0.601,0,0.446,Major,0.784,75.759,0.805
NYgFGwxm2NsxJxFL2sIF0o,11,0.887,0.449,192910,0.61,0,0.913,Minor,0.876,73.592,0.59
KwzHqGcQVraswTjY9npBY3,40,0.973,0.107,358973,0.126,0.9,0.0718,Major,0.0384,65.242,0.0374
hsiii7Ff5DjUiuZTTWOK8V,43,0.981,0.308,1322267,0.15,0.873,0.251,Major,0.0385,135.694,0.047
PR6vM4GJdqNeFprji6of6T,39,0.98,0.116,177600,0.0844,0.937,0.104,Major,0.0375,76.834,0.0434
aocIoqOUGg3jKWPqLDzBPN,31,0.993,0.267,308320,0.0641,0.905,0.171,Major,0.0447,73.05,0.171
dzKF3PZhB1ZvUXOG49G0CH,20,0.972,0.281,428493,0.0802,0.898,0.0958,Minor,0.0431,70.96,0.0397
Td8yf3wdavJQFVqXNVLXts,51,0.456,0.754,310093,0.368,0.222,0.0967,Major,0.0506,88.062,0.629
JOLnDoJVXAIL85McmvU9jT,21,0.852,0.438,455133,0.8,0,0.808,Major,0.941,78.059,0.192
4ehhLSYP0VZTGkxSpLKWYm,21,0.718,0.655,206750,0.528,0,0.65,Major,0.435,135.049,0.606
jNIZHYRcIpgQYFRD8NNE40,27,0.0743,0.592,193293,0.885,0,0.0812,Major,0.0399,166.027,0.785
A3Ze4R2LsEsiReF6UcakWu,69,0.644,0.561,267253,0.337,8.79e-5,0.67,Major,0.0284,109.373,0.273
dZ6wBcOAPjiWWMS3TeIqiX,0,0.987,0.347,404907,0.223,0.91,0.688,Major,0.0394,110.531,0.263
QgbbLvMcBvnffbi2mkv3OV,25,0.165,0.721,84400,0.655,0,0.165,Minor,0.152,144.01,0.822
YNLmGPUYqJLy2VTrcFF0ZC,75,0.394,0.424,264504,0.446,3.78e-6,0.16,Major,0.0525,165.158,0.794
sOiuJ0bryYeEtYnilAAb8D,66,0.508,0.628,172933,0.593,0,0.104,Major,0.0279,114.944,0.488
iONMCWMrQITC4urKCRKBOt,58,0.0043,0.531,254467,0.625,4.34e-5,0.0894,Major,0.0319,133.763,0.882
7HJrQiA2N9UpLNbbFgPOIu,38,0.981,0.415,188113,0.129,0.897,0.159,Minor,0.0388,131.727,0.224
9mYRzanN9COco7vlJWoAw1,72,0.00483,0.636,217867,0.718,6.51e-6,0.292,Minor,0.0313,143.929,0.437
yoIZTBCyTCkvPjiHEVwmc2,28,0.741,0.712,313000,0.482,0,0.651,Major,0.939,126.455,0.358
SXSEusQl2OcDvm0bi8cOPp,22,0.821,0.66,64773,0.64,0,0.92,Major,0.928,83.57,0.855
L8ztPwaQTBlhW2up8HMbr4,18,0.739,0.643,201107,0.259,0,0.844,Major,0.933,68.849,0.419
I6aw00QIoC1e0OtFhaJn4D,55,0.564,0.467,103560,0.431,7.7e-6,0.0727,Minor,0.0439,75.74,0.577
96SLzMGRkmv5MAHKkKmGOO,60,0.00461,0.483,295333,0.695,6.61e-4,0.102,Major,0.0313,126.212,0.294
iLvBWARZUKZsR2Ws42XVDI,41,0.98,0.15,115253,0.149,0.801,0.0987,Major,0.0421,85.755,0.0815
rwa2yGtt7FvZHT3x3mVbng,41,0.858,0.602,303680,0.77,0,0.929,Major,0.945,137.641,0.172
1c6PPPDpQyDbGsYpuS0D6O,76,0.0783,0.439,274707,0.434,4.87e-5,0.14,Major,0.0265,94.845,0.204
ehFtypVGWZ1z5t4WxBCPod,29,0.764,0.555,348203,0.954,0,0.751,Minor,0.913,80.507,0.153
7mbuHb6iOtITlNv4Iuv16f,24,0.987,0.152,72106,0.0715,0.907,0.184,Major,0.0311,71.183,0.405
JOzYajCCIpw26SnZVNbYuD,62,0.881,0.665,206480,0.464,0,0.179,Major,0.034,127.844,0.521
DsvQwM8zwe3TTIaT4nf1qP,47,0.52,0.561,184632,0.715,0,0.119,Major,0.0417,153.956,0.453
DknD5orGtBc9wZCQbC3Yu2,60,1.24e-4,0.352,299560,0.674,0.12,0.18,Major,0.031,102.489,0.145
z26t7XBcFhfqpiyJ4g7o2v,11,0.922,0.683,129428,0.298,0,0.856,Major,0.939,89.148,0.776
TDr32a3VJnVQKJqs1Xe5zs,39,0.144,0.5,293253,0.397,0,0.0947,Major,0.0335,184.105,0.446
uDNe2d10NJiDVhfpdRt4jJ,57,0.336,0.567,205507,0.642,0,0.127,Major,0.0318,150.071,0.319
kS13Q7pLHPkU3ywLqerTvi,15,0.893,0.454,105280,0.565,1.09e-5,0.674,Minor,0.931,91.62,0.331
9y67QFCEtZjv37zcEwjWMx,17,0.909,0.425,123390,0.905,0,0.885,Major,0.439,110.719,0.493
MIZ7uDvaaimfiDIOBrKzf3,34,0.994,0.0693,194453,0.00313,0.876,0.109,Minor,0.0471,73.878,0.0385
6lwjujh4Rh0lwWNxfYA0O6,16,0.375,0.431,210387,0.595,0,0.706,Minor,0.654,75.247,0.303
ClkATj46Jue8PMY4y0ZEEG,48,0.975,0.303,820853,0.119,0.88,0.112,Minor,0.0386,94.868,0.038
QtIQi5kWGWUASfd8i74yFf,32,0.879,0.508,113680,0.848,0,0.558,Minor,0.957,79.429,0.269
DOMJI9tIX1KtHPiF2PU5Xw,24,0.896,0.588,359442,0.812,0,0.915,Major,0.959,84.834,0.45
gzFPdgsnOIcug8ciZecye8,25,0.934,0.226,470693,0.012,0.257,0.0838,Major,0.036,104.026,0.0524
RRIi3orhYXw9E6Kq1sTvwo,23,0.898,0.483,274987,0.814,0,0.893,Minor,0.933,85.536,0.417
6dW1lRc4Efn5aOFk7YLFxJ,7,0.984,0.473,252971,0.0932,0,0.256,Minor,0.246,175.726,0.0935
Phus2MSihzYiQQ98CO8alc,63,0.0185,0.5,219721,0.675,0.0152,0.201,Major,0.043,122.813,0.614
prbUDG5d3XhyDtpSyDFC3r,29,0.916,0.265,279933,0.117,0.492,0.07,Major,0.0428,106.027,0.251
Td2J05LxUY55bld8VUAMP7,0,0.99,0.304,51160,0.032,2.4e-4,0.136,Minor,0.0459,91.282,0.113
E0Ed3nZsdz0jRmj9yhNP5s,26,0.995,0.517,180000,0.00874,0.901,0.0757,Major,0.0817,107.133,0.273
ayNxE5nrQ8G6TQro3v0nam,63,0.0263,0.488,210133,0.624,0.00223,0.122,Major,0.0329,116.723,0.308
oMmhIPNx9uc1sqWHY5bmpf,0,0.982,0.232,673693,0.11,0.609,0.137,Major,0.0459,68.014,0.214
FtkUsB8HbcrWeo0D9bnBFI,25,0.989,0.316,307760,0.058,0.887,0.106,Minor,0.0368,81.657,0.322
sgBswFxUVrnpyrCkyJZNHa,72,0.369,0.413,429760,0.725,2.16e-5,0.0905,Minor,0.0324,124.618,0.44
Iqn6BoET0id1ydQ6XLaRgO,61,0.00132,0.373,230640,0.968,0.0274,0.0848,Major,0.0782,156.02,0.847
2SPKuFqLL4H9TN99SK2U4u,31,0.906,0.516,93013,0.99,6.14e-6,0.966,Major,0.92,129.505,0.0382
xBK4wydntE6ZcZVZlc1aW2,66,0.117,0.543,186080,0.837,0,0.0872,Major,0.0608,168.056,0.506
JR0wOzmtNifxuvTEcAkceL,29,0.72,0.575,164787,0.838,0,0.954,Major,0.951,90.919,0.0953
GFLqpAE1HICiK99KAn8m8Y,19,0.836,0.633,185947,0.67,3.91e-6,0.713,Major,0.899,124.444,0.264
VukOPgfvVgqYDFs1zlKJ5B,34,0.00366,0.268,292313,0.878,0.0242,0.37,Minor,0.057,154.838,0.186
3BMCBmLQMVRvvN4MG96RRa,54,0.0273,0.487,208360,0.759,0,0.165,Major,0.0405,80.958,0.227
SCg9x3TMrlG4F9uQCanzXF,77,7e-4,0.472,252926,0.751,2.2e-5,0.0954,Major,0.0374,180.089,0.0736
ltkcfTaapGiWArW8V6NzE6,67,0.37,0.384,259200,0.562,0.267,0.0775,Minor,0.0296,136.094,0.159
q56j9cf0izVK98vyj60xyB,3,0.79,0.574,181760,0.486,1.31e-5,0.102,Major,0.0444,90.039,0.633
sHYeeMrREMBV3PQcuQNg8x,31,0.933,0.255,616613,0.105,0.684,0.112,Major,0.0362,145.69,0.166
3tTpdgGQ9bAPp8ZCQ79FWT,61,7.22e-4,0.769,252240,0.675,1.49e-4,0.0904,Major,0.0724,101.884,0.803
bOh5rMgpjPqI8ED3sm18zv,17,0.877,0.671,132347,0.505,0,0.833,Major,0.948,59.31,0.601
Jz5foqoDi7u04yMywcdP5U,64,0.143,0.479,220199,0.87,0,0.129,Major,0.0442,170.047,0.537
CGDzWGlI9oYBP1iMOrZgGX,35,0.972,0.246,117120,0.108,0.709,0.361,Minor,0.0283,82.367,0.212
l0ERXd85beq6rNPkidIFgm,17,0.887,0.507,60093,0.454,0,0.697,Minor,0.83,142.511,0.518
tlCMPWyO7jTsNtGDBt0D3C,36,0.987,0.472,192867,0.26,0.922,0.107,Major,0.0437,106.494,0.547
YLMWCFDGFOJpyfYIdIuR1o,10,0.841,0.687,105594,0.587,0,0.816,Major,0.875,58.137,0.275
PXIXDVBaxAYHWIXmJocFmU,12,0.736,0.598,330040,0.774,0,0.939,Minor,0.859,121.84,0.428
doMmOOLXG20NhLcb8Rxz7T,65,0.00825,0.555,154707,0.746,0,0.0796,Major,0.033,75.01,0.712
hqvsBFjcD3SeII0IC3h4J3,21,0.748,0.57,102693,0.724,0,0.921,Major,0.956,168.392,0.735
a4qoVgtaWfSU2NpLYiirl5,0,0.00209,0.441,347920,0.955,0.00905,0.149,Major,0.0689,84.044,0.203
8EWHHhEBdnl6LFGXHu5Dur,33,0.0682,0.486,345800,0.628,3.94e-4,0.124,Major,0.0271,140.618,0.0901
UvH6ggTqxQsD1Wef6Sa9f7,11,0.802,0.44,142573,0.72,0,0.896,Minor,0.956,81.247,0.22
RDGd53Rmwy4zItRvvvrrec,55,0.915,0.322,311893,0.168,2.23e-4,0.117,Major,0.0336,146.68,0.259
g6yJ3WH4A6npUmDCKR81u6,11,0.759,0.585,94160,0.917,0,0.942,Major,0.78,98.928,0.43
uYCYxayn2IH5qhB0bBv5be,29,0.776,0.56,69307,0.885,0,0.889,Major,0.931,111.751,0.152
CgORbfjC5lTlJiTpUbeE9f,30,0.905,0.642,313573,0.594,0,0.92,Minor,0.44,116.798,0.689
MTLi5UN7w1smQsR42t6lP7,66,0.501,0.606,274040,0.282,8.3e-6,0.152,Minor,0.0339,67.409,0.563
lCPvlzzhkWdTpUq3HIPK1i,19,0.771,0.482,258500,0.456,0,0.724,Major,0.921,170.52,0.321
jxuhpaSItyWKb4e3O0fkMm,30,0.995,0.467,137840,0.0194,0.916,0.0816,Major,0.0506,71.011,0.158
m51RDyYodB5jaIbdpoMLam,35,0.81,0.569,551453,0.655,0,0.673,Major,0.93,124.759,0.0732
pQxezBMvdbhf3EcX7Iwbnb,38,0.857,0.121,213000,0.141,0.9,0.11,Major,0.0432,94.805,0.055
RHpdxOarek56YXIHDczg03,0,0.865,0.538,134182,0.432,0.0388,0.176,Major,0.034,126.379,0.805
MuYn7nncJi2C7XT2njlueI,31,0.982,0.25,457027,0.0264,0.504,0.0943,Major,0.0411,114.675,0.0787
ZJu5SXTu87UfY1TQxIhogg,14,0.702,0.432,499280,0.868,0,0.69,Minor,0.9,84.006,0.264
zWp8wKHrKPo4HXm8dDK7NV,55,0.0228,0.62,191280,0.87,0,0.372,Major,0.0411,103.973,0.725
7Pk0YYN2wzRbAAZwyWQIdn,22,0.82,0.629,122467,0.73,0,0.949,Major,0.946,98.112,0.47
rvyl2ofOJ6zubOjWj3aD0N,55,0.247,0.73,302720,0.71,1.49e-6,0.39,Major,0.0814,138.136,0.875
8cW6xTgi2tJXTTIdCm22PH,55,0.0742,0.575,248387,0.881,0.0077,0.342,Major,0.0887,90.136,0.373
BmskNV6WLm1VcUsQ1KNLGn,73,0.00124,0.527,210227,0.978,4.75e-5,0.0744,Major,0.109,141.169,0.463
hcp2tuufdDIDCB8uAxJD8F,26,0.745,0.614,171600,0.499,0,0.89,Minor,0.917,123.015,0.438
sFcdzL4hVaKcr6QnUTjf9F,0,0.908,0.428,154093,0.37,0,0.133,Minor,0.133,88.495,0.278
vfzkjNuCyF0JcKHjdS85ns,27,0.934,0.254,258360,0.0197,0.806,0.106,Minor,0.041,86.088,0.182
wGObXQmdDytHqXTOCBlu5Q,54,0.00177,0.607,167840,0.567,1.51e-4,0.212,Major,0.0302,106.495,0.858
Ul4XeBnP2fg9balzNlxG4u,36,0.908,0.438,428560,0.178,0.752,0.0688,Minor,0.0445,114.515,0.166
A9YyseuHFhFfpjIn2reImo,57,0.00119,0.525,285120,0.63,0,0.146,Major,0.0317,106.978,0.236
hYHkGh12O6nX0ufJ7mjwaf,0,0.974,0.227,145333,0.228,2.26e-4,0.374,Major,0.0521,82.21,0.127
khTFZuG3unyesnMTbhLpK2,73,0.00737,0.634,310813,0.854,2.49e-6,0.0664,Major,0.0369,148.003,0.564
vajd9MhzMNociTBd7L8nxp,65,0.686,0.457,354880,0.297,1.07e-4,0.109,Major,0.0306,120.021,0.333
x8QzBeefPUolEC4xG1RfTJ,16,0.813,0.576,137160,0.477,0,0.754,Major,0.862,100.753,0.678
Mfb6Gh2ZMCIpB9DJd8vnWj,0,0.958,0.283,49827,0.0176,0.264,0.0629,Major,0.0579,82.903,0.111
ZqKxTe049leugHCvfxf2dx,28,0.843,0.548,533307,0.702,0,0.913,Major,0.946,78.017,0.352
NQVRFmxSEjLHOT10S9K4T8,68,0.744,0.4,225000,0.267,0.00734,0.103,Major,0.0323,144.799,0.0872
Y1fbXWYszkIZMruYB7tsLi,31,0.986,0.374,261480,0.132,0.921,0.174,Major,0.0402,130.504,0.104
c13iD1MoJpBsO1gtRzSK2x,29,0.693,0.428,88040,0.942,0,0.232,Minor,0.786,70.812,0.336
yPqA1CpMl1DPoNs8ACf3lT,24,0.92,0.485,230627,0.585,0,0.769,Major,0.954,49.941,0.337
vTow4ElWUcG3bpBced1QVR,58,0.838,0.665,226867,0.253,0,0.168,Major,0.0505,142.252,0.477
tgkZo3oRjhEZBT3EbQKhnW,28,0.975,0.169,282320,0.0951,0.805,0.109,Major,0.0386,130.577,0.065
o4qNYCeIAWLBXo4bSFoyFu,64,0.0737,0.574,215667,0.664,0,0.22,Major,0.0346,122.956,0.936
A34qdhwSuycpv5PFUl9vwV,68,0.0975,0.58,151293,0.624,0,0.0411,Major,0.0784,139.72,0.639
my41YT3LyuWuhqjLh9HYYo,26,0.946,0.416,292133,0.224,0.955,0.0447,Major,0.0463,119.517,0.325
pDfcY280yvEC0sojHGvJAr,52,0.365,0.536,127667,0.7,1.07e-4,0.201,Major,0.141,165.406,0.714
NTtrfGo00kPlCcMjL8LCKN,70,0.132,0.627,226627,0.476,0.0147,0.716,Major,0.0249,83,0.5
BYwgE1Ok7O65ijLcfCf4C4,27,0.992,0.203,149200,0.0325,0.847,0.372,Major,0.0434,65.17,0.108
4iOht0L9qlduERamzuqFF0,31,0.99,0.485,66493,0.023,0.918,0.067,Minor,0.038,110.787,0.54
viYERaG6N4vPQZMxEfLWQA,38,0.362,0.788,235040,0.455,0,0.139,Major,0.0587,131.459,0.605
DBzg6R5jWEZqGOd0NgsZ9u,39,0.994,0.498,140960,0.0206,0.924,0.105,Major,0.0337,105.048,0.165
d0rOzcMcnmaR1QMz8dXY81,27,0.831,0.749,144262,0.228,0,0.188,Major,0.948,84.747,0.536
BGtt6OfhBUwj9IdLIfZ1j9,75,0.0364,0.454,212689,0.66,0,0.181,Major,0.168,184.353,0.568
zBNkuMh0G0tzDG1RqVHoqc,27,0.995,0.214,250837,0.192,5.41e-4,0.103,Minor,0.039,89.542,0.4
r9O33tCUtKWPMWGWdhttwn,13,0.748,0.462,156555,0.937,0,0.849,Major,0.888,65.134,0.574
VU1jxZljnxabmmdfFr03u7,67,9.72e-4,0.526,214400,0.762,1.16e-4,0.338,Minor,0.0342,136.203,0.505
e1Tw2K0SSyWUdcPr4fD4wO,58,0.00369,0.473,272213,0.833,0,0.118,Major,0.039,157.012,0.503
fl24Upj6TUNWx10e7U34ny,19,0.898,0.438,64081,0.0619,0,0.122,Major,0.0569,118.181,0.315
Tgv20pngbhJJZkjldT1Tm5,15,0.791,0.669,148608,0.222,0,0.971,Major,0.961,73.836,0.552
LCX9yz8ddlzmHV388wqW4R,22,0.877,0.38,355000,0.976,2.92e-5,0.948,Major,0.951,91.342,0.0593
ILB1C0K78HRrhyPo0Qnwg9,28,0.912,0.602,151120,0.411,0,0.736,Minor,0.949,79.087,0.555
yaMwbl9rvcHvO0bqiQJrpy,59,0.0921,0.76,336800,0.779,0.00284,0.0798,Minor,0.0317,98.382,0.956
HA2mXkikp9RDr5tsBaG3Po,16,0.678,0.533,153582,0.376,0,0.736,Major,0.917,66.519,0.71
iefHSaPTGvDQsv9caM3uDG,28,0.909,0.565,287587,0.715,0,0.828,Minor,0.949,76.992,0.406
T8FifAIqLWNNzRAarHSCcr,37,0.993,0.306,475000,0.0112,0.918,0.119,Major,0.0593,67.969,0.0828
a7KC8PFEAlOFpbJqhk0HbL,41,0.984,0.282,1224453,0.0289,0.912,0.0719,Major,0.0403,89.595,0.0373
uateTzHAh6IfcQq4qfrZEr,70,0.136,0.435,185440,0.456,1.62e-6,0.124,Major,0.0279,107.529,0.529
HyJUcDWGr0WxErNSAQRxUo,37,0.164,0.427,261360,0.762,0,0.312,Major,0.0567,167.688,0.76
DwaWNPs7HiewAR2sIUxuZc,59,0.198,0.542,214047,0.82,0.00172,0.0497,Major,0.0512,116.666,0.762
oeVjeVGvGGUkUhoE7hcG9s,15,0.721,0.677,103933,0.422,0,0.902,Minor,0.911,114.901,0.505
68gX1v8ViGzOQVCQd6T3FI,25,0.763,0.62,221513,0.491,0,0.485,Major,0.951,83.233,0.555
DJI6rYmqcyHUKEQ56oZJe1,38,6.52e-5,0.233,464053,0.859,1.29e-4,0.173,Major,0.0518,184.082,0.0956
bnrPLECsEtzvfOqYslHSvm,56,0.0695,0.679,293173,0.409,0.262,0.079,Major,0.0313,131.982,0.31
229Vo4uOCY90i0wi6J9P0n,71,3.06e-5,0.313,196589,0.8,0,0.497,Major,0.0683,183.047,0.871
QugGWTydqBImP8pESRpPoJ,26,0.0457,0.644,245680,0.94,0,0.0752,Minor,0.0596,132.043,0.513
pTa8JbsfXeVELoKVKntnkK,39,0.817,0.532,190920,0.463,0,0.956,Major,0.0592,115.244,0.358
rMZIbNzj2Hjj3lVwsioKwQ,12,0.801,0.639,174861,0.283,0,0.674,Minor,0.944,105.8,0.738
dqe5tMnMeB7lT96XLhYYnI,68,0.326,0.543,313840,0.529,0.00269,0.709,Major,0.0301,85.126,0.746
UAP2bv16KhPH2ZuMmzXwNL,34,0.859,0.53,274332,0.721,0,0.878,Major,0.942,92.675,0.213
Tj4pwd80WHFQXMIy3yMU8e,28,0.582,0.637,148427,0.643,0,0.499,Major,0.941,91.983,0.572
Jh5oKisRdvJPSD7uaA4crP,5,0.962,0.18,305427,0.381,0.959,0.0929,Major,0.0438,123.294,0.0376
K0I0VkNgx970SflIrlUtXP,56,1.15e-4,0.357,197187,0.69,0.00167,0.101,Major,0.044,116.91,0.308
Hn5EYYHpr6XXarzt7jAkZZ,17,0.832,0.461,181640,0.448,3.74e-6,0.884,Major,0.874,117.622,0.074
6BJLjCzeAlILAgLAOl0Bdv,19,0.876,0.482,66065,0.705,0,0.919,Minor,0.816,82.543,0.822
DXWVXrh48cman1vJpQNEmi,14,0.792,0.67,277467,0.368,0,0.946,Major,0.948,98.927,0.624
6efMD3MIrnUPBBpN3qPTP3,24,0.982,0.241,428000,0.11,0.913,0.076,Major,0.043,82.883,0.103
I56F3GVeWZlvpXXxBypnM0,37,0.856,0.15,71093,0.113,0.873,0.101,Major,0.0465,78.04,0.121
r1G2jCSk9wDJPh2LK1HQ3K,51,0.147,0.44,201076,0.649,0,0.105,Minor,0.0925,187.783,0.405
oZn2oxBB0QKxyNDLYe6r8x,21,0.825,0.578,170427,0.485,0,0.793,Major,0.948,130.885,0.311
DSWVTGkIe03cGlhHBzHj68,19,0.843,0.458,218000,0.678,0,0.851,Minor,0.944,95.197,0.32
IQiT4Msn6M04M4fV3E6Jaj,23,0.888,0.485,192598,0.742,0,0.43,Minor,0.949,73.441,0.589
VLqSkFFyLCC4VxNHtYTUP4,36,0.909,0.478,173322,0.775,0,0.922,Major,0.947,66.257,0.609
NITKkYd4JhnIlXk378uFZo,0,0.994,0.32,144000,0.272,0.911,0.114,Minor,0.0471,180.035,0.361
w6eazJ5cnAsepCCKyZQyMy,12,0.838,0.579,261077,0.918,0,0.904,Major,0.916,61.745,0.166
Y84MldLkZU51ueluHrJ2vh,25,0.908,0.348,53533,0.968,0.186,0.985,Major,0.488,92.057,0.105
jKsyBJaaEf6ThBcUacsddy,17,0.912,0.283,316027,0.428,0.0025,0.106,Major,0.0427,90.575,0.159
9ELtqOKzUP3YfzzzSyR7kM,46,0.947,0.184,229933,0.104,0.946,0.0989,Minor,0.0457,80.063,0.137
gRWdtWXNR5CTl1l7Wk75Be,22,0.827,0.551,116080,0.683,0,0.671,Major,0.949,88.31,0.489
lalmOPcx6DFeekOoX5AlKn,19,0.844,0.605,192013,0.541,0,0.711,Minor,0.921,82.638,0.595
GFiqN6knAiyRtfsgyCBP8e,20,0.936,0.547,100232,0.838,0,0.734,Major,0.928,84.631,0.501
8mloDoqf4S2toBOvfy624M,42,0.962,0.371,140827,0.218,8.62e-6,0.0839,Major,0.0403,117.824,0.413
5Ykys3MEzUiugPZrc3w3bc,15,0.832,0.595,261759,0.554,0,0.537,Major,0.853,84.24,0.704
GcHVSPrWlPQJt5pBTuXNxN,14,0.911,0.691,139387,0.487,0,0.769,Major,0.928,62.153,0.75
